2024-06-14 11:40:18.2047 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7082/swagger/index.html - -
2024-06-14 12:00:12.3199 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 POST https://localhost:7082/api/CLLogin/GenerateToken?username=krinsi&password=123 - 0
2024-06-14 12:00:12.4890 | INFO | Microsoft.AspNetCore.Routing.EndpointMiddleware | Executing endpoint 'BillingAPI.Controllers.CLLogin.GenerateToken (BillingAPI)'
2024-06-14 12:00:12.5299 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Route matched with {action = "GenerateToken", controller = "CLLogin"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult GenerateToken(System.String, System.String) on controller BillingAPI.Controllers.CLLogin (BillingAPI).
2024-06-14 12:00:12.5687 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method BillingAPI.Controllers.CLLogin.GenerateToken (BillingAPI) - Validation state: Valid
2024-06-14 12:00:13.8999 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executed action method BillingAPI.Controllers.CLLogin.GenerateToken (BillingAPI), returned result Microsoft.AspNetCore.Mvc.OkObjectResult in 1313.8319ms.
2024-06-14 12:00:13.8999 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor | Executing OkObjectResult, writing value of type 'System.String'.
2024-06-14 12:00:13.9154 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executed action BillingAPI.Controllers.CLLogin.GenerateToken (BillingAPI) in 1377.2022ms
2024-06-14 12:00:13.9154 | INFO | Microsoft.AspNetCore.Routing.EndpointMiddleware | Executed endpoint 'BillingAPI.Controllers.CLLogin.GenerateToken (BillingAPI)'
2024-06-14 12:00:13.9154 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 POST https://localhost:7082/api/CLLogin/GenerateToken?username=krinsi&password=123 - 0 - 200 - text/plain;+charset=utf-8 1592.1906ms
2024-06-14 12:00:32.3495 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 POST https://localhost:7082/api/CLBIL01/AddBill application/json-patch+json 162
2024-06-14 12:00:32.3644 | INFO | Microsoft.AspNetCore.Routing.EndpointMiddleware | Executing endpoint 'BillingAPI.Controllers.CLBIL01Controller.AddBill (BillingAPI)'
2024-06-14 12:00:32.3644 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Route matched with {action = "AddBill", controller = "CLBIL01"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult AddBill(BillingAPI.Models.POCO.DTOBIL01) on controller BillingAPI.Controllers.CLBIL01Controller (BillingAPI).
2024-06-14 12:00:32.6072 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method BillingAPI.Controllers.CLBIL01Controller.AddBill (BillingAPI) - Validation state: Valid
2024-06-14 12:00:38.1164 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executed action BillingAPI.Controllers.CLBIL01Controller.AddBill (BillingAPI) in 5745.998ms
2024-06-14 12:00:38.1164 | INFO | Microsoft.AspNetCore.Routing.EndpointMiddleware | Executed endpoint 'BillingAPI.Controllers.CLBIL01Controller.AddBill (BillingAPI)'
2024-06-14 12:00:41.9367 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 POST https://localhost:7082/api/CLBIL01/AddBill application/json-patch+json 162 - 500 - text/plain;+charset=utf-8 9585.6073ms
2024-06-14 12:10:06.3772 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7082/swagger/index.html - -
2024-06-14 12:10:06.8034 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7082/swagger/index.html - - - 200 - text/html;charset=utf-8 435.0636ms
2024-06-14 12:10:07.3478 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7082/_vs/browserLink - -
2024-06-14 12:10:07.3478 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7082/_framework/aspnetcore-browser-refresh.js - -
2024-06-14 12:10:07.3608 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7082/_framework/aspnetcore-browser-refresh.js - - - 200 11990 application/javascript;+charset=utf-8 8.9554ms
2024-06-14 12:10:07.4054 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7082/_vs/browserLink - - - 200 - text/javascript;+charset=UTF-8 58.0429ms
2024-06-14 12:10:07.6134 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7082/swagger/v1/swagger.json - -
2024-06-14 12:10:08.0335 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7082/swagger/v1/swagger.json - - - 200 - application/json;charset=utf-8 439.3295ms
2024-06-14 12:10:28.3332 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7082/swagger/index.html - -
2024-06-14 12:10:28.4544 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7082/swagger/index.html - - - 200 - text/html;charset=utf-8 118.8313ms
2024-06-14 12:10:28.5012 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7082/_vs/browserLink - -
2024-06-14 12:10:28.5540 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7082/_framework/aspnetcore-browser-refresh.js - -
2024-06-14 12:10:28.5540 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7082/_framework/aspnetcore-browser-refresh.js - - - 200 11990 application/javascript;+charset=utf-8 4.6548ms
2024-06-14 12:10:28.6719 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7082/_vs/browserLink - - - 200 - text/javascript;+charset=UTF-8 167.0041ms
2024-06-14 12:10:28.8286 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7082/swagger/v1/swagger.json - -
2024-06-14 12:10:28.8874 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7082/swagger/v1/swagger.json - - - 200 - application/json;charset=utf-8 58.0368ms
2024-06-14 12:10:37.6904 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 POST https://localhost:7082/api/CLLogin/GenerateToken?username=krinsi&password=123 - 0
2024-06-14 12:10:37.7662 | INFO | Microsoft.AspNetCore.Routing.EndpointMiddleware | Executing endpoint 'BillingAPI.Controllers.CLLogin.GenerateToken (BillingAPI)'
2024-06-14 12:10:37.7964 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Route matched with {action = "GenerateToken", controller = "CLLogin"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult GenerateToken(System.String, System.String) on controller BillingAPI.Controllers.CLLogin (BillingAPI).
2024-06-14 12:10:37.8151 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method BillingAPI.Controllers.CLLogin.GenerateToken (BillingAPI) - Validation state: Valid
2024-06-14 12:10:38.8922 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executed action method BillingAPI.Controllers.CLLogin.GenerateToken (BillingAPI), returned result Microsoft.AspNetCore.Mvc.OkObjectResult in 1061.2764ms.
2024-06-14 12:10:38.8922 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor | Executing OkObjectResult, writing value of type 'System.String'.
2024-06-14 12:10:38.9067 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executed action BillingAPI.Controllers.CLLogin.GenerateToken (BillingAPI) in 1102.2297ms
2024-06-14 12:10:38.9067 | INFO | Microsoft.AspNetCore.Routing.EndpointMiddleware | Executed endpoint 'BillingAPI.Controllers.CLLogin.GenerateToken (BillingAPI)'
2024-06-14 12:10:38.9067 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 POST https://localhost:7082/api/CLLogin/GenerateToken?username=krinsi&password=123 - 0 - 200 - text/plain;+charset=utf-8 1216.4955ms
2024-06-14 12:10:52.1308 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 POST https://localhost:7082/api/CLBIL01/AddBill application/json-patch+json 162
2024-06-14 12:10:52.1308 | INFO | Microsoft.AspNetCore.Routing.EndpointMiddleware | Executing endpoint 'BillingAPI.Controllers.CLBIL01Controller.AddBill (BillingAPI)'
2024-06-14 12:10:52.1308 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Route matched with {action = "AddBill", controller = "CLBIL01"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult AddBill(BillingAPI.Models.POCO.DTOBIL01) on controller BillingAPI.Controllers.CLBIL01Controller (BillingAPI).
2024-06-14 12:10:52.3351 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method BillingAPI.Controllers.CLBIL01Controller.AddBill (BillingAPI) - Validation state: Valid
2024-06-14 12:11:10.5773 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executed action BillingAPI.Controllers.CLBIL01Controller.AddBill (BillingAPI) in 18436.1715ms
2024-06-14 12:11:10.5851 | INFO | Microsoft.AspNetCore.Routing.EndpointMiddleware | Executed endpoint 'BillingAPI.Controllers.CLBIL01Controller.AddBill (BillingAPI)'
2024-06-14 12:11:13.5143 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 POST https://localhost:7082/api/CLBIL01/AddBill application/json-patch+json 162 - 500 - text/plain;+charset=utf-8 21383.2856ms
2024-06-14 12:12:30.3407 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7082/swagger/index.html - -
2024-06-14 12:12:31.2839 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7082/swagger/index.html - - - 200 - text/html;charset=utf-8 951.2978ms
2024-06-14 12:12:31.5340 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7082/_framework/aspnetcore-browser-refresh.js - -
2024-06-14 12:12:31.5340 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7082/_vs/browserLink - -
2024-06-14 12:12:31.5519 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7082/_framework/aspnetcore-browser-refresh.js - - - 200 11990 application/javascript;+charset=utf-8 13.3358ms
2024-06-14 12:12:31.6206 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7082/_vs/browserLink - - - 200 - text/javascript;+charset=UTF-8 87.5962ms
2024-06-14 12:12:31.7434 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7082/swagger/v1/swagger.json - -
2024-06-14 12:12:32.1980 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7082/swagger/v1/swagger.json - - - 200 - application/json;charset=utf-8 454.6714ms
