2024-05-22 10:20:10.6606 | DEBUG | Microsoft.AspNetCore.Hosting.Diagnostics | Hosting starting
2024-05-22 13:20:34.7413 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3Q6FB5RHGF" is closed. The last processed stream ID was 7.
2024-05-22 13:20:34.7413 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets | Connection id "0HN3Q6FB5RHGF" sending FIN because: "The client closed the connection."
2024-05-22 13:20:34.7583 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN3Q6FB5RHGF" stopped.
2024-05-22 13:22:22.7004 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN3Q6FB5RHGG" accepted.
2024-05-22 13:22:22.7004 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN3Q6FB5RHGG" started.
2024-05-22 13:22:22.7281 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware | Connection 0HN3Q6FB5RHGG established using the following protocol: Tls12
2024-05-22 13:22:22.7281 | DEBUG | Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware | The request path  does not match the path filter
2024-05-22 13:22:22.7798 | DEBUG | Microsoft.AspNetCore.Routing.Matching.DfaMatcher | 1 candidate(s) found for the request path '/api/CLBIL01/GetBills'
2024-05-22 13:22:22.7798 | DEBUG | Microsoft.AspNetCore.Routing.Matching.DfaMatcher | Endpoint 'BillingAPI.Controllers.CLBIL01Controller.GetBills (BillingAPI)' with route pattern 'api/CLBIL01/GetBills' is valid for the request path '/api/CLBIL01/GetBills'
2024-05-22 13:22:22.7798 | DEBUG | Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware | Request matched endpoint 'BillingAPI.Controllers.CLBIL01Controller.GetBills (BillingAPI)'
2024-05-22 13:22:22.7876 | DEBUG | Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware | Static files was skipped as the request already matched an endpoint.
2024-05-22 13:22:22.8033 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of authorization filters (in the following order): BillingAPI.Filters.AuthenticationFilter, BillingAPI.Filters.AuthorizationFilter
2024-05-22 13:22:22.8033 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of resource filters (in the following order): None
2024-05-22 13:22:22.8033 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of action filters (in the following order): Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter (Order: -3000), Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter (Order: -2000)
2024-05-22 13:22:22.8033 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of exception filters (in the following order): None
2024-05-22 13:22:22.8033 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of result filters (in the following order): Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter (Order: -2000)
2024-05-22 13:23:02.3715 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing controller factory for controller BillingAPI.Controllers.CLBIL01Controller (BillingAPI)
2024-05-22 13:23:02.3715 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executed controller factory for controller BillingAPI.Controllers.CLBIL01Controller (BillingAPI)
2024-05-22 13:23:02.5105 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.DefaultOutputFormatterSelector | List of registered output formatters, in the following order: Microsoft.AspNetCore.Mvc.Formatters.HttpNoContentOutputFormatter, Microsoft.AspNetCore.Mvc.Formatters.StringOutputFormatter, Microsoft.AspNetCore.Mvc.Formatters.StreamOutputFormatter, Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonOutputFormatter
2024-05-22 13:23:02.5105 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.DefaultOutputFormatterSelector | No information found on request to perform content negotiation.
2024-05-22 13:23:02.5105 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.DefaultOutputFormatterSelector | Attempting to select an output formatter without using a content type as no explicit content types were specified for the response.
2024-05-22 13:23:02.5105 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.DefaultOutputFormatterSelector | Attempting to select the first formatter in the output formatters list which can write the result.
2024-05-22 13:23:02.5105 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.DefaultOutputFormatterSelector | Selected output formatter 'Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonOutputFormatter' and content type 'application/json' to write the response.
2024-05-22 13:23:06.4158 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets | Connection id "0HN3Q6FB5RHGG" received FIN.
2024-05-22 13:23:06.4158 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3Q6FB5RHGG" is closed. The last processed stream ID was 1.
2024-05-22 13:23:06.4158 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets | Connection id "0HN3Q6FB5RHGG" sending FIN because: "The client closed the connection."
2024-05-22 13:23:06.4158 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN3Q6FB5RHGG" stopped.
2024-05-22 13:24:29.3704 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN3Q6FB5RHGH" accepted.
2024-05-22 13:24:29.3704 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN3Q6FB5RHGH" started.
2024-05-22 13:24:29.3704 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware | Connection 0HN3Q6FB5RHGH established using the following protocol: Tls12
2024-05-22 13:24:29.3704 | DEBUG | Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware | The request path  does not match the path filter
2024-05-22 13:24:29.3846 | DEBUG | Microsoft.AspNetCore.Routing.Matching.DfaMatcher | 1 candidate(s) found for the request path '/api/CLBIL01/GetBills'
2024-05-22 13:24:29.3846 | DEBUG | Microsoft.AspNetCore.Routing.Matching.DfaMatcher | Endpoint 'BillingAPI.Controllers.CLBIL01Controller.GetBills (BillingAPI)' with route pattern 'api/CLBIL01/GetBills' is valid for the request path '/api/CLBIL01/GetBills'
2024-05-22 13:24:29.3846 | DEBUG | Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware | Request matched endpoint 'BillingAPI.Controllers.CLBIL01Controller.GetBills (BillingAPI)'
2024-05-22 13:24:29.3846 | DEBUG | Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware | Static files was skipped as the request already matched an endpoint.
2024-05-22 13:24:29.3846 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of authorization filters (in the following order): BillingAPI.Filters.AuthenticationFilter, BillingAPI.Filters.AuthorizationFilter
2024-05-22 13:24:29.3846 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of resource filters (in the following order): None
2024-05-22 13:24:29.3846 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of action filters (in the following order): Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter (Order: -3000), Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter (Order: -2000)
2024-05-22 13:24:29.3846 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of exception filters (in the following order): None
2024-05-22 13:24:29.3846 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of result filters (in the following order): Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter (Order: -2000)
2024-05-22 13:24:35.9459 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing controller factory for controller BillingAPI.Controllers.CLBIL01Controller (BillingAPI)
2024-05-22 13:24:35.9459 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executed controller factory for controller BillingAPI.Controllers.CLBIL01Controller (BillingAPI)
2024-05-22 13:25:41.1064 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.DefaultOutputFormatterSelector | List of registered output formatters, in the following order: Microsoft.AspNetCore.Mvc.Formatters.HttpNoContentOutputFormatter, Microsoft.AspNetCore.Mvc.Formatters.StringOutputFormatter, Microsoft.AspNetCore.Mvc.Formatters.StreamOutputFormatter, Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonOutputFormatter
2024-05-22 13:25:41.1064 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.DefaultOutputFormatterSelector | No information found on request to perform content negotiation.
2024-05-22 13:25:41.1064 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.DefaultOutputFormatterSelector | Attempting to select an output formatter without using a content type as no explicit content types were specified for the response.
2024-05-22 13:25:41.1064 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.DefaultOutputFormatterSelector | Attempting to select the first formatter in the output formatters list which can write the result.
2024-05-22 13:25:41.1064 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.DefaultOutputFormatterSelector | Selected output formatter 'Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonOutputFormatter' and content type 'application/json' to write the response.
2024-05-22 13:25:46.8733 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets | Connection id "0HN3Q6FB5RHGH" received FIN.
2024-05-22 13:25:46.8733 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3Q6FB5RHGH" is closed. The last processed stream ID was 1.
2024-05-22 13:25:46.8733 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets | Connection id "0HN3Q6FB5RHGH" sending FIN because: "The client closed the connection."
2024-05-22 13:25:46.8733 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN3Q6FB5RHGH" stopped.
2024-05-22 13:26:12.3789 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN3Q6FB5RHGI" accepted.
2024-05-22 13:26:12.3789 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN3Q6FB5RHGI" started.
2024-05-22 13:26:12.3789 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware | Connection 0HN3Q6FB5RHGI established using the following protocol: Tls12
2024-05-22 13:26:12.3873 | DEBUG | Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware | The request path  does not match the path filter
2024-05-22 13:26:12.3873 | DEBUG | Microsoft.AspNetCore.Routing.Matching.DfaMatcher | 1 candidate(s) found for the request path '/api/CLBIL01/GetBills'
2024-05-22 13:26:12.3873 | DEBUG | Microsoft.AspNetCore.Routing.Matching.DfaMatcher | Endpoint 'BillingAPI.Controllers.CLBIL01Controller.GetBills (BillingAPI)' with route pattern 'api/CLBIL01/GetBills' is valid for the request path '/api/CLBIL01/GetBills'
2024-05-22 13:26:12.3873 | DEBUG | Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware | Request matched endpoint 'BillingAPI.Controllers.CLBIL01Controller.GetBills (BillingAPI)'
2024-05-22 13:26:12.3873 | DEBUG | Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware | Static files was skipped as the request already matched an endpoint.
2024-05-22 13:26:12.3873 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of authorization filters (in the following order): BillingAPI.Filters.AuthenticationFilter, BillingAPI.Filters.AuthorizationFilter
2024-05-22 13:26:12.3873 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of resource filters (in the following order): None
2024-05-22 13:26:12.3873 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of action filters (in the following order): Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter (Order: -3000), Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter (Order: -2000)
2024-05-22 13:26:12.3873 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of exception filters (in the following order): None
2024-05-22 13:26:12.3873 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of result filters (in the following order): Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter (Order: -2000)
2024-05-22 13:26:16.4237 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing controller factory for controller BillingAPI.Controllers.CLBIL01Controller (BillingAPI)
2024-05-22 13:26:16.4237 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executed controller factory for controller BillingAPI.Controllers.CLBIL01Controller (BillingAPI)
2024-05-22 13:26:38.6328 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.DefaultOutputFormatterSelector | List of registered output formatters, in the following order: Microsoft.AspNetCore.Mvc.Formatters.HttpNoContentOutputFormatter, Microsoft.AspNetCore.Mvc.Formatters.StringOutputFormatter, Microsoft.AspNetCore.Mvc.Formatters.StreamOutputFormatter, Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonOutputFormatter
2024-05-22 13:26:38.6328 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.DefaultOutputFormatterSelector | No information found on request to perform content negotiation.
2024-05-22 13:26:38.6328 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.DefaultOutputFormatterSelector | Attempting to select an output formatter without using a content type as no explicit content types were specified for the response.
2024-05-22 13:26:38.6328 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.DefaultOutputFormatterSelector | Attempting to select the first formatter in the output formatters list which can write the result.
2024-05-22 13:26:38.6328 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.DefaultOutputFormatterSelector | Selected output formatter 'Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonOutputFormatter' and content type 'application/json' to write the response.
2024-05-22 13:27:06.9165 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets | Connection id "0HN3Q6FB5RHGI" received FIN.
2024-05-22 13:27:06.9165 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3Q6FB5RHGI" is closed. The last processed stream ID was 1.
2024-05-22 13:27:06.9165 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets | Connection id "0HN3Q6FB5RHGI" sending FIN because: "The client closed the connection."
2024-05-22 13:27:06.9165 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN3Q6FB5RHGI" stopped.
2024-05-22 13:28:01.3269 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN3Q6FB5RHGJ" accepted.
2024-05-22 13:28:01.3269 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN3Q6FB5RHGJ" started.
2024-05-22 13:28:01.3269 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware | Connection 0HN3Q6FB5RHGJ established using the following protocol: Tls12
2024-05-22 13:28:01.3455 | DEBUG | Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware | Response markup is scheduled to include browser refresh script injection.
2024-05-22 13:28:01.3607 | DEBUG | Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware | Response markup was updated to include browser refresh script injection.
2024-05-22 13:28:03.4871 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets | Connection id "0HN3Q6FB5RHGJ" received FIN.
2024-05-22 13:28:03.4871 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN3Q6FB5RHGJ" is closed. The last processed stream ID was 7.
2024-05-22 13:28:03.4871 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets | Connection id "0HN3Q6FB5RHGJ" sending FIN because: "The client closed the connection."
2024-05-22 13:28:03.4871 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN3Q6FB5RHGJ" stopped.
2024-05-22 13:28:28.1729 | DEBUG | Microsoft.AspNetCore.Hosting.Diagnostics | Hosting starting
