2024-04-18 12:21:59.2224 | DEBUG | Microsoft.AspNetCore.Hosting.Diagnostics | Hosting starting
2024-04-18 12:29:43.6017 | DEBUG | Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder | Attempting to bind parameter 'objDTOBIL01' of type 'BillingAPI.Models.POCO.DTOBIL01' ...
2024-04-18 12:29:43.6017 | DEBUG | Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BodyModelBinder | Attempting to bind parameter 'objDTOBIL01' of type 'BillingAPI.Models.POCO.DTOBIL01' using the name '' in request data ...
2024-04-18 12:29:43.6017 | DEBUG | Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BodyModelBinder | Selected input formatter 'Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonInputFormatter' for content type 'application/json'.
2024-04-18 12:29:43.6205 | DEBUG | Microsoft.AspNetCore.Server.Kestrel | Connection id "0HN2VEHGTSVS4", Request id "0HN2VEHGTSVS4:00000001": started reading request body.
2024-04-18 12:29:43.6205 | DEBUG | Microsoft.AspNetCore.Server.Kestrel | Connection id "0HN2VEHGTSVS4", Request id "0HN2VEHGTSVS4:00000001": done reading request body.
2024-04-18 12:29:43.6404 | DEBUG | Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonInputFormatter | JSON input formatter succeeded, deserializing to type 'BillingAPI.Models.POCO.DTOBIL01'
2024-04-18 12:29:43.6404 | DEBUG | Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BodyModelBinder | Done attempting to bind parameter 'objDTOBIL01' of type 'BillingAPI.Models.POCO.DTOBIL01'.
2024-04-18 12:29:43.6404 | DEBUG | Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder | Done attempting to bind parameter 'objDTOBIL01' of type 'BillingAPI.Models.POCO.DTOBIL01'.
2024-04-18 12:29:43.6404 | DEBUG | Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder | Attempting to validate the bound parameter 'objDTOBIL01' of type 'BillingAPI.Models.POCO.DTOBIL01' ...
2024-04-18 12:29:43.6634 | DEBUG | Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder | Done attempting to validate the bound parameter 'objDTOBIL01' of type 'BillingAPI.Models.POCO.DTOBIL01'.
2024-04-18 12:29:57.2131 | DEBUG | Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware | POST requests are not supported
2024-04-18 12:29:57.2131 | DEBUG | Microsoft.AspNetCore.Routing.Matching.DfaMatcher | 1 candidate(s) found for the request path '/api/CLBIL01/AddBill'
2024-04-18 12:29:57.2131 | DEBUG | Microsoft.AspNetCore.Routing.Matching.DfaMatcher | Endpoint 'BillingAPI.Controllers.CLBIL01Controller.AddBill (BillingAPI)' with route pattern 'api/CLBIL01/AddBill' is valid for the request path '/api/CLBIL01/AddBill'
2024-04-18 12:29:57.2131 | DEBUG | Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware | Request matched endpoint 'BillingAPI.Controllers.CLBIL01Controller.AddBill (BillingAPI)'
2024-04-18 12:29:57.2131 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of authorization filters (in the following order): BillingAPI.Filters.AuthenticationFilter, BillingAPI.Filters.AuthorizationFilter
2024-04-18 12:29:57.2131 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of resource filters (in the following order): None
2024-04-18 12:29:57.2131 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of action filters (in the following order): Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter (Order: -3000), Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter (Order: -2000)
2024-04-18 12:29:57.2131 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of exception filters (in the following order): None
2024-04-18 12:29:57.2131 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of result filters (in the following order): Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter (Order: -2000)
2024-04-18 12:29:57.2131 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing controller factory for controller BillingAPI.Controllers.CLBIL01Controller (BillingAPI)
2024-04-18 12:29:57.2265 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executed controller factory for controller BillingAPI.Controllers.CLBIL01Controller (BillingAPI)
2024-04-18 12:29:57.2265 | DEBUG | Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder | Attempting to bind parameter 'objDTOBIL01' of type 'BillingAPI.Models.POCO.DTOBIL01' ...
2024-04-18 12:29:57.2265 | DEBUG | Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BodyModelBinder | Attempting to bind parameter 'objDTOBIL01' of type 'BillingAPI.Models.POCO.DTOBIL01' using the name '' in request data ...
2024-04-18 12:29:57.2265 | DEBUG | Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BodyModelBinder | Selected input formatter 'Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonInputFormatter' for content type 'application/json'.
2024-04-18 12:29:57.2265 | DEBUG | Microsoft.AspNetCore.Server.Kestrel | Connection id "0HN2VEHGTSVS4", Request id "0HN2VEHGTSVS4:00000003": started reading request body.
2024-04-18 12:29:57.2265 | DEBUG | Microsoft.AspNetCore.Server.Kestrel | Connection id "0HN2VEHGTSVS4", Request id "0HN2VEHGTSVS4:00000003": done reading request body.
2024-04-18 12:29:57.2265 | DEBUG | Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonInputFormatter | JSON input formatter succeeded, deserializing to type 'BillingAPI.Models.POCO.DTOBIL01'
2024-04-18 12:29:57.2265 | DEBUG | Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BodyModelBinder | Done attempting to bind parameter 'objDTOBIL01' of type 'BillingAPI.Models.POCO.DTOBIL01'.
2024-04-18 12:29:57.2265 | DEBUG | Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder | Done attempting to bind parameter 'objDTOBIL01' of type 'BillingAPI.Models.POCO.DTOBIL01'.
2024-04-18 12:29:57.2265 | DEBUG | Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder | Attempting to validate the bound parameter 'objDTOBIL01' of type 'BillingAPI.Models.POCO.DTOBIL01' ...
2024-04-18 12:29:57.2265 | DEBUG | Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder | Done attempting to validate the bound parameter 'objDTOBIL01' of type 'BillingAPI.Models.POCO.DTOBIL01'.
