2024-04-11 10:02:04.6689 | DEBUG | Microsoft.AspNetCore.Hosting.Diagnostics | Hosting starting
2024-04-11 10:02:19.7009 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN2PS1CVCQC6" stopped.
2024-04-11 10:02:19.7009 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets | Connection id "0HN2PS1CVCQC6" sending FIN because: "The Socket transport's send loop completed gracefully."
2024-04-11 10:02:19.7009 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets | Connection id "0HN2PS1CVCQC5" sending FIN because: "The Socket transport's send loop completed gracefully."
2024-04-11 10:02:31.4285 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN2PS1CVCQC8" accepted.
2024-04-11 10:02:31.4285 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN2PS1CVCQC8" started.
2024-04-11 10:02:31.4329 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware | Connection 0HN2PS1CVCQC8 established using the following protocol: Tls12
2024-04-11 10:02:31.4329 | DEBUG | Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware | The request path  does not match the path filter
2024-04-11 10:02:31.4806 | DEBUG | Microsoft.AspNetCore.Routing.Matching.DfaMatcher | 1 candidate(s) found for the request path '/api/CLUSR01/GetUsers'
2024-04-11 10:02:31.4806 | DEBUG | Microsoft.AspNetCore.Routing.Matching.DfaMatcher | Endpoint 'BillingAPI.Controllers.CLUSR01Controller.GetUsers (BillingAPI)' with route pattern 'api/CLUSR01/GetUsers' is valid for the request path '/api/CLUSR01/GetUsers'
2024-04-11 10:02:31.4806 | DEBUG | Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware | Request matched endpoint 'BillingAPI.Controllers.CLUSR01Controller.GetUsers (BillingAPI)'
2024-04-11 10:02:31.5038 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of authorization filters (in the following order): BillingAPI.Filters.AuthenticationFilter, BillingAPI.Filters.AuthorizationFilter
2024-04-11 10:02:31.5038 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of resource filters (in the following order): None
2024-04-11 10:02:31.5038 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of action filters (in the following order): Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter (Order: -3000), Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter (Order: -2000)
2024-04-11 10:02:31.5038 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of exception filters (in the following order): None
2024-04-11 10:02:31.5038 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of result filters (in the following order): Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter (Order: -2000)
2024-04-11 10:03:30.7160 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets | Connection id "0HN2PS1CVCQC8" received FIN.
2024-04-11 10:03:30.7160 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2PS1CVCQC8" is closed. The last processed stream ID was 1.
2024-04-11 10:03:30.7160 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets | Connection id "0HN2PS1CVCQC8" sending FIN because: "The client closed the connection."
2024-04-11 10:03:30.7160 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN2PS1CVCQC8" stopped.
2024-04-11 10:03:36.5443 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN2PS1CVCQC9" accepted.
2024-04-11 10:03:36.5443 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN2PS1CVCQC9" started.
2024-04-11 10:03:36.5713 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware | Connection 0HN2PS1CVCQC9 established using the following protocol: Tls12
2024-04-11 10:03:36.5713 | DEBUG | Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware | The request path  does not match the path filter
2024-04-11 10:03:36.5747 | DEBUG | Microsoft.AspNetCore.Routing.Matching.DfaMatcher | 1 candidate(s) found for the request path '/api/CLUSR01/GetUsers'
2024-04-11 10:03:36.5747 | DEBUG | Microsoft.AspNetCore.Routing.Matching.DfaMatcher | Endpoint 'BillingAPI.Controllers.CLUSR01Controller.GetUsers (BillingAPI)' with route pattern 'api/CLUSR01/GetUsers' is valid for the request path '/api/CLUSR01/GetUsers'
2024-04-11 10:03:36.5747 | DEBUG | Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware | Request matched endpoint 'BillingAPI.Controllers.CLUSR01Controller.GetUsers (BillingAPI)'
2024-04-11 10:03:36.5747 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of authorization filters (in the following order): BillingAPI.Filters.AuthenticationFilter, BillingAPI.Filters.AuthorizationFilter
2024-04-11 10:03:36.5747 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of resource filters (in the following order): None
2024-04-11 10:03:36.5747 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of action filters (in the following order): Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter (Order: -3000), Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter (Order: -2000)
2024-04-11 10:03:36.5747 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of exception filters (in the following order): None
2024-04-11 10:03:36.5747 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of result filters (in the following order): Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter (Order: -2000)
2024-04-11 10:04:13.9808 | DEBUG | Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware | The request path  does not match the path filter
2024-04-11 10:04:13.9808 | DEBUG | Microsoft.AspNetCore.Routing.Matching.DfaMatcher | 1 candidate(s) found for the request path '/api/CLUSR01/GetUsers'
2024-04-11 10:04:13.9808 | DEBUG | Microsoft.AspNetCore.Routing.Matching.DfaMatcher | Endpoint 'BillingAPI.Controllers.CLUSR01Controller.GetUsers (BillingAPI)' with route pattern 'api/CLUSR01/GetUsers' is valid for the request path '/api/CLUSR01/GetUsers'
2024-04-11 10:04:13.9808 | DEBUG | Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware | Request matched endpoint 'BillingAPI.Controllers.CLUSR01Controller.GetUsers (BillingAPI)'
2024-04-11 10:04:13.9808 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of authorization filters (in the following order): BillingAPI.Filters.AuthenticationFilter, BillingAPI.Filters.AuthorizationFilter
2024-04-11 10:04:13.9808 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of resource filters (in the following order): None
2024-04-11 10:04:13.9808 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of action filters (in the following order): Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter (Order: -3000), Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter (Order: -2000)
2024-04-11 10:04:13.9808 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of exception filters (in the following order): None
2024-04-11 10:04:13.9808 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of result filters (in the following order): Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter (Order: -2000)
2024-04-11 10:10:13.5782 | DEBUG | Microsoft.AspNetCore.Hosting.Diagnostics | Hosting starting
2024-04-11 10:10:14.1896 | DEBUG | Microsoft.AspNetCore.Mvc.ModelBinding.ModelBinderFactory | Registered model binder providers, in the following order: Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BinderTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ServicesModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BodyModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.HeaderModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FloatingPointTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.EnumTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DateTimeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CancellationTokenModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ByteArrayModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormFileModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormCollectionModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.KeyValuePairModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DictionaryModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ArrayModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CollectionModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ComplexObjectModelBinderProvider
2024-04-11 10:10:15.7586 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Core.KestrelServer | Using development certificate: CN=localhost (Thumbprint: 4A3F19302DC503DCF872708C86F161CC3D96CF0F)
2024-04-11 10:10:15.8497 | DEBUG | Microsoft.AspNetCore.Hosting.Diagnostics | Hosting started
2024-04-11 10:10:15.8497 | DEBUG | Microsoft.AspNetCore.Hosting.Diagnostics | Loaded hosting startup assembly BillingAPI
2024-04-11 10:10:15.8497 | DEBUG | Microsoft.AspNetCore.Hosting.Diagnostics | Loaded hosting startup assembly Microsoft.AspNetCore.Watch.BrowserRefresh
2024-04-11 10:10:15.8497 | DEBUG | Microsoft.AspNetCore.Hosting.Diagnostics | Loaded hosting startup assembly Microsoft.WebTools.BrowserLink.Net
2024-04-11 10:10:16.1323 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN2PS5TUL7N7" accepted.
2024-04-11 10:10:16.1323 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN2PS5TUL7N8" accepted.
2024-04-11 10:10:16.1323 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN2PS5TUL7N7" started.
2024-04-11 10:10:16.1323 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets | Connection id "0HN2PS5TUL7N7" received FIN.
2024-04-11 10:10:16.1323 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets | Connection id "0HN2PS5TUL7N8" received FIN.
2024-04-11 10:10:16.1323 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN2PS5TUL7N8" started.
2024-04-11 10:10:16.2018 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware | Failed to authenticate HTTPS connection.
2024-04-11 10:10:16.2018 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware | Failed to authenticate HTTPS connection.
2024-04-11 10:10:16.2111 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN2PS5TUL7N7" stopped.
2024-04-11 10:10:16.2111 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN2PS5TUL7N8" stopped.
2024-04-11 10:10:16.2111 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets | Connection id "0HN2PS5TUL7N8" sending FIN because: "The Socket transport's send loop completed gracefully."
2024-04-11 10:10:16.2111 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets | Connection id "0HN2PS5TUL7N7" sending FIN because: "The Socket transport's send loop completed gracefully."
2024-04-11 10:10:18.1528 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN2PS5TUL7N9" accepted.
2024-04-11 10:10:18.1528 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN2PS5TUL7N9" started.
2024-04-11 10:10:18.2870 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware | Connection 0HN2PS5TUL7N9 established using the following protocol: Tls12
2024-04-11 10:10:18.4456 | DEBUG | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | Wildcard detected, all requests with hosts will be allowed.
2024-04-11 10:10:18.9052 | DEBUG | Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware | Response markup is scheduled to include browser refresh script injection.
2024-04-11 10:10:19.2126 | DEBUG | Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware | Response markup was updated to include browser refresh script injection.
2024-04-11 10:10:22.4598 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets | Connection id "0HN2PS5TUL7N9" received FIN.
2024-04-11 10:10:22.4598 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2PS5TUL7N9" is closed. The last processed stream ID was 7.
2024-04-11 10:10:22.4598 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets | Connection id "0HN2PS5TUL7N9" sending FIN because: "The client closed the connection."
2024-04-11 10:10:22.4598 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN2PS5TUL7N9" stopped.
2024-04-11 10:10:47.1770 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN2PS5TUL7NA" accepted.
2024-04-11 10:10:47.1770 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN2PS5TUL7NA" started.
2024-04-11 10:10:47.2081 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware | Connection 0HN2PS5TUL7NA established using the following protocol: Tls12
2024-04-11 10:10:47.2401 | DEBUG | Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware | The request path  does not match the path filter
2024-04-11 10:10:47.2860 | DEBUG | Microsoft.AspNetCore.Routing.Matching.DfaMatcher | 1 candidate(s) found for the request path '/api/CLUSR01/GetUsers'
2024-04-11 10:10:47.2860 | DEBUG | Microsoft.AspNetCore.Routing.Matching.DfaMatcher | Endpoint 'BillingAPI.Controllers.CLUSR01Controller.GetUsers (BillingAPI)' with route pattern 'api/CLUSR01/GetUsers' is valid for the request path '/api/CLUSR01/GetUsers'
2024-04-11 10:10:47.2860 | DEBUG | Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware | Request matched endpoint 'BillingAPI.Controllers.CLUSR01Controller.GetUsers (BillingAPI)'
2024-04-11 10:10:47.3118 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of authorization filters (in the following order): BillingAPI.Filters.AuthenticationFilter, BillingAPI.Filters.AuthorizationFilter
2024-04-11 10:10:47.3118 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of resource filters (in the following order): None
2024-04-11 10:10:47.3118 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of action filters (in the following order): Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter (Order: -3000), Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter (Order: -2000)
2024-04-11 10:10:47.3118 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of exception filters (in the following order): None
2024-04-11 10:10:47.3118 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of result filters (in the following order): Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter (Order: -2000)
2024-04-11 10:10:53.7005 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing controller factory for controller BillingAPI.Controllers.CLUSR01Controller (BillingAPI)
2024-04-11 10:10:53.7005 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executed controller factory for controller BillingAPI.Controllers.CLUSR01Controller (BillingAPI)
2024-04-11 10:10:56.5982 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.DefaultOutputFormatterSelector | List of registered output formatters, in the following order: Microsoft.AspNetCore.Mvc.Formatters.HttpNoContentOutputFormatter, Microsoft.AspNetCore.Mvc.Formatters.StringOutputFormatter, Microsoft.AspNetCore.Mvc.Formatters.StreamOutputFormatter, Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonOutputFormatter
2024-04-11 10:10:56.5982 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.DefaultOutputFormatterSelector | No information found on request to perform content negotiation.
2024-04-11 10:10:56.5982 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.DefaultOutputFormatterSelector | Attempting to select an output formatter without using a content type as no explicit content types were specified for the response.
2024-04-11 10:10:56.5982 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.DefaultOutputFormatterSelector | Attempting to select the first formatter in the output formatters list which can write the result.
2024-04-11 10:10:56.5982 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.DefaultOutputFormatterSelector | Selected output formatter 'Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonOutputFormatter' and content type 'application/json' to write the response.
2024-04-11 10:11:31.3396 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets | Connection id "0HN2PS5TUL7NA" received FIN.
2024-04-11 10:11:31.3396 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2PS5TUL7NA" is closed. The last processed stream ID was 1.
2024-04-11 10:11:31.3396 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets | Connection id "0HN2PS5TUL7NA" sending FIN because: "The client closed the connection."
2024-04-11 10:11:31.3396 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN2PS5TUL7NA" stopped.
2024-04-11 10:27:38.7450 | DEBUG | Microsoft.AspNetCore.Hosting.Diagnostics | Hosting starting
2024-04-11 10:27:39.2872 | DEBUG | Microsoft.AspNetCore.Mvc.ModelBinding.ModelBinderFactory | Registered model binder providers, in the following order: Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BinderTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ServicesModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BodyModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.HeaderModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FloatingPointTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.EnumTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DateTimeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CancellationTokenModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ByteArrayModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormFileModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormCollectionModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.KeyValuePairModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DictionaryModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ArrayModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CollectionModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ComplexObjectModelBinderProvider
2024-04-11 10:27:41.7836 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Core.KestrelServer | Using development certificate: CN=localhost (Thumbprint: 4A3F19302DC503DCF872708C86F161CC3D96CF0F)
2024-04-11 10:27:41.8361 | DEBUG | Microsoft.AspNetCore.Hosting.Diagnostics | Hosting started
2024-04-11 10:27:41.8361 | DEBUG | Microsoft.AspNetCore.Hosting.Diagnostics | Loaded hosting startup assembly BillingAPI
2024-04-11 10:27:41.8361 | DEBUG | Microsoft.AspNetCore.Hosting.Diagnostics | Loaded hosting startup assembly Microsoft.AspNetCore.Watch.BrowserRefresh
2024-04-11 10:27:41.8361 | DEBUG | Microsoft.AspNetCore.Hosting.Diagnostics | Loaded hosting startup assembly Microsoft.WebTools.BrowserLink.Net
2024-04-11 10:27:42.1862 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets | Connection id "0HN2PSFLMFER0" received FIN.
2024-04-11 10:27:42.1862 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN2PSFLMFER0" accepted.
2024-04-11 10:27:42.1910 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN2PSFLMFER0" started.
2024-04-11 10:27:42.2352 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware | Failed to authenticate HTTPS connection.
2024-04-11 10:27:42.2463 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN2PSFLMFER0" stopped.
2024-04-11 10:27:42.2463 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets | Connection id "0HN2PSFLMFER0" sending FIN because: "The Socket transport's send loop completed gracefully."
2024-04-11 10:27:43.7695 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN2PSFLMFER1" accepted.
2024-04-11 10:27:43.7695 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HN2PSFLMFER1" started.
2024-04-11 10:27:44.1563 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware | Connection 0HN2PSFLMFER1 established using the following protocol: Tls12
2024-04-11 10:27:44.4825 | DEBUG | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | Wildcard detected, all requests with hosts will be allowed.
